,RequestedDateTime,Rig,Material,QtyRequested,ReceivedDateTime,QtyReceived,Vessel,OriginPort,id,Penalty
1600,4/26/2021 8:00,CharlieRig,Pipe,18,5/14/2021 23:16,18,150E,HamburgPort,4,150000
1601,4/26/2021 8:00,DeltaRig,Fuel,2500,5/15/2021 6:27,2500,150I,HamburgPort,5,220000
1602,4/26/2021 8:00,DeltaRig,Casing,20,5/15/2021 7:42,20,150I,HamburgPort,5,230000
1603,4/26/2021 8:00,DeltaRig,Pipe,12,5/15/2021 12:02,12,150I,HamburgPort,5,40000
1604,4/27/2021 8:00,AlphaRig,Fuel,2100,4/29/2021 0:48,2100,150B,RotterdamPort,7,0
1605,4/27/2021 8:00,AlphaRig,Casing,12,4/29/2021 1:51,12,150B,RotterdamPort,7,0
1606,4/27/2021 8:00,BetaRig,DeckCargo,7,5/2/2021 7:07,7,150D,RotterdamPort,8,0
1607,4/27/2021 8:00,BetaRig,LiquidBulk,1600,5/2/2021 11:04,1600,150A,RotterdamPort,8,30000
1608,4/27/2021 8:00,BetaRig,Casing,9,5/2/2021 11:36,9,150A,RotterdamPort,8,30000
1609,4/27/2021 8:00,BetaRig,DryBulk,3200,5/2/2021 13:33,3200,150A,RotterdamPort,8,50000
1610,4/27/2021 8:00,CharlieRig,DeckCargo,32,5/15/2021 3:46,32,150E,HamburgPort,4,190000
1611,4/27/2021 8:00,CharlieRig,Fuel,7000,5/15/2021 9:06,7000,150E,HamburgPort,4,10000
1612,4/27/2021 8:00,CharlieRig,Casing,20,5/15/2021 12:36,20,150E,HamburgPort,4,40000
1613,4/27/2021 8:00,DeltaRig,DeckCargo,5,5/1/2021 14:03,5,150H,HamburgPort,5,0
1614,4/27/2021 8:00,DeltaRig,LiquidBulk,2200,5/1/2021 14:53,2200,150H,HamburgPort,5,0
1615,4/27/2021 8:00,DeltaRig,Pipe,18,5/1/2021 15:37,18,150H,HamburgPort,5,0
1616,4/28/2021 8:00,AlphaRig,LiquidBulk,2900,5/2/2021 4:12,2900,150C,RotterdamPort,7,0
1617,4/28/2021 8:00,AlphaRig,Fuel,1300,5/2/2021 5:10,1300,150C,RotterdamPort,7,0
1618,4/28/2021 8:00,BetaRig,LiquidBulk,1900,5/2/2021 14:19,1900,150B,RotterdamPort,8,0
1619,4/28/2021 8:00,BetaRig,Casing,9,5/2/2021 14:49,9,150A,RotterdamPort,8,0
1620,4/28/2021 8:00,BetaRig,DryBulk,2900,5/2/2021 16:46,2900,150A,RotterdamPort,8,0
1621,4/28/2021 8:00,BetaRig,Pipe,12,5/2/2021 17:56,12,150A,RotterdamPort,8,0
1622,4/28/2021 8:00,CharlieRig,DeckCargo,7,5/8/2021 16:38,7,150I,HamburgPort,4,80000
1623,4/28/2021 8:00,CharlieRig,LiquidBulk,2600,5/16/2021 0:21,2600,150F,HamburgPort,4,160000
1624,4/28/2021 8:00,CharlieRig,Fuel,3000,5/16/2021 1:13,3000,150F,HamburgPort,4,170000
1625,4/28/2021 8:00,CharlieRig,Casing,20,5/16/2021 2:43,20,150F,HamburgPort,4,180000
1626,4/28/2021 8:00,CharlieRig,DryBulk,2500,5/16/2021 7:03,2500,150F,HamburgPort,4,230000
1627,4/28/2021 8:00,CharlieRig,Pipe,50,5/17/2021 20:28,50,150G,HamburgPort,4,120000
1628,4/28/2021 8:00,DeltaRig,DeckCargo,7,5/5/2021 10:51,7,150G,HamburgPort,5,20000
1629,4/28/2021 8:00,DeltaRig,Casing,12,5/15/2021 15:02,12,150I,HamburgPort,5,70000
1630,4/28/2021 8:00,DeltaRig,DryBulk,3200,5/15/2021 17:38,3200,150I,HamburgPort,5,90000
1631,4/28/2021 8:00,DeltaRig,Pipe,5,5/11/2021 5:13,5,150H,HamburgPort,5,210000
1632,4/28/2021 16:00,AlphaRig,DeckCargo,7,5/2/2021 5:49,7,150C,RotterdamPort,7,0
1633,4/28/2021 16:00,BetaRig,DeckCargo,7,5/2/2021 8:17,7,150D,RotterdamPort,8,0
1634,4/28/2021 16:00,BetaRig,LiquidBulk,1800,5/2/2021 14:57,1800,150B,RotterdamPort,8,0
1635,4/28/2021 16:00,BetaRig,Fuel,8200,5/2/2021 15:33,8200,150B,RotterdamPort,8,0
1636,4/28/2021 16:00,BetaRig,DryBulk,2700,5/2/2021 20:56,2700,150A,RotterdamPort,8,0
1637,4/28/2021 16:00,BetaRig,Pipe,18,5/2/2021 22:01,18,150A,RotterdamPort,8,0
1638,4/28/2021 16:00,CharlieRig,LiquidBulk,2900,5/18/2021 8:58,2900,150G,HamburgPort,4,160000
1639,4/28/2021 16:00,DeltaRig,DeckCargo,5,5/5/2021 12:01,5,150G,HamburgPort,5,200000
1640,4/28/2021 16:00,DeltaRig,Fuel,7900,5/19/2021 16:33,7900,150H,HamburgPort,5,0
1641,4/28/2021 16:00,DeltaRig,DryBulk,2600,5/15/2021 18:54,2600,150I,HamburgPort,5,20000
1642,4/28/2021 16:00,DeltaRig,Pipe,40,5/19/2021 20:30,40,150H,HamburgPort,5,40000
1643,4/29/2021 16:00,AlphaRig,DeckCargo,5,5/2/2021 6:59,5,150C,RotterdamPort,7,0
1644,4/29/2021 16:00,AlphaRig,DryBulk,2500,5/2/2021 7:49,2500,150C,RotterdamPort,7,0
1645,4/29/2021 16:00,AlphaRig,Pipe,50,5/5/2021 7:49,50,150C,RotterdamPort,7,150000
1646,4/29/2021 16:00,BetaRig,LiquidBulk,1700,5/2/2021 19:39,1700,150B,RotterdamPort,8,0
1647,4/29/2021 16:00,BetaRig,DryBulk,2800,5/2/2021 20:13,2800,150B,RotterdamPort,8,0
1648,4/29/2021 16:00,BetaRig,Pipe,12,5/2/2021 21:20,12,150B,RotterdamPort,8,0
1649,4/29/2021 16:00,CharlieRig,DeckCargo,25,5/2/2021 14:38,25,150I,HamburgPort,4,0
1650,4/29/2021 16:00,CharlieRig,LiquidBulk,3000,5/2/2021 18:48,3000,150I,HamburgPort,4,0
1651,4/29/2021 16:00,CharlieRig,Fuel,6400,5/21/2021 0:22,6400,150E,HamburgPort,4,80000
1652,4/29/2021 16:00,CharlieRig,Casing,12,5/2/2021 19:48,12,150I,HamburgPort,4,0
1653,4/29/2021 16:00,CharlieRig,Pipe,50,5/21/2021 3:34,50,150E,HamburgPort,4,110000
1654,4/29/2021 16:00,DeltaRig,LiquidBulk,3000,5/22/2021 14:27,3000,150J,HamburgPort,5,220000
1655,4/29/2021 16:00,DeltaRig,Fuel,8400,5/22/2021 15:27,8400,150J,HamburgPort,5,230000
1656,4/29/2021 16:00,DeltaRig,Casing,12,5/22/2021 19:39,12,150J,HamburgPort,5,30000
1657,4/29/2021 16:00,DeltaRig,Pipe,18,5/23/2021 1:49,18,150F,HamburgPort,5,90000
1658,4/30/2021 16:00,AlphaRig,LiquidBulk,2100,5/2/2021 8:49,2100,150C,RotterdamPort,7,0
1659,4/30/2021 16:00,AlphaRig,Casing,12,5/6/2021 1:33,12,150C,RotterdamPort,7,90000
1660,4/30/2021 16:00,AlphaRig,DryBulk,2300,5/2/2021 9:31,2300,150C,RotterdamPort,7,0
1661,4/30/2021 16:00,BetaRig,DeckCargo,1,5/3/2021 0:20,1,150B,RotterdamPort,8,0
1662,4/30/2021 16:00,BetaRig,DryBulk,2400,5/3/2021 0:30,2400,150B,RotterdamPort,8,0
1663,4/30/2021 16:00,BetaRig,Pipe,12,5/6/2021 22:40,12,150D,RotterdamPort,8,60000
1664,4/30/2021 16:00,CharlieRig,DeckCargo,7,5/11/2021 0:29,7,150F,HamburgPort,4,80000
1665,4/30/2021 16:00,CharlieRig,LiquidBulk,2000,5/21/2021 16:04,2000,150E,HamburgPort,4,0
1666,4/30/2021 16:00,CharlieRig,Fuel,1900,5/22/2021 10:13,1900,150I,HamburgPort,4,180000
1667,4/30/2021 16:00,CharlieRig,Casing,20,5/22/2021 18:26,20,150I,HamburgPort,4,20000
1668,4/30/2021 16:00,CharlieRig,DryBulk,3200,5/22/2021 22:46,3200,150I,HamburgPort,4,60000
1669,4/30/2021 16:00,DeltaRig,LiquidBulk,1500,5/5/2021 16:49,1500,150J,HamburgPort,5,0
1670,4/30/2021 16:00,DeltaRig,Casing,9,5/5/2021 17:19,9,150J,HamburgPort,5,10000
1671,4/30/2021 16:00,DeltaRig,DryBulk,3100,5/5/2021 19:16,3100,150J,HamburgPort,5,30000
1672,5/1/2021 16:00,AlphaRig,DeckCargo,5,5/6/2021 4:09,5,150C,RotterdamPort,7,0
1673,5/1/2021 16:00,AlphaRig,LiquidBulk,2300,5/9/2021 16:49,2300,150B,RotterdamPort,7,0
1674,5/1/2021 16:00,AlphaRig,DryBulk,2500,5/6/2021 18:04,2500,150A,RotterdamPort,7,20000
1675,5/1/2021 16:00,BetaRig,DeckCargo,5,5/7/2021 1:40,5,150D,RotterdamPort,8,90000
1676,5/1/2021 16:00,BetaRig,LiquidBulk,2100,5/7/2021 2:30,2100,150D,RotterdamPort,8,100000
1677,5/1/2021 16:00,BetaRig,Fuel,8000,5/7/2021 3:12,8000,150D,RotterdamPort,8,110000
1678,5/1/2021 16:00,BetaRig,Casing,20,5/9/2021 19:55,20,150C,RotterdamPort,8,30000
1679,5/1/2021 16:00,BetaRig,DryBulk,2100,5/10/2021 0:15,2100,150C,RotterdamPort,8,80000
1680,5/1/2021 16:00,BetaRig,Pipe,18,5/10/2021 1:06,18,150C,RotterdamPort,8,90000
1681,5/1/2021 16:00,CharlieRig,LiquidBulk,2000,5/4/2021 23:08,2000,150F,HamburgPort,4,0
1682,5/1/2021 16:00,CharlieRig,Pipe,5,5/4/2021 23:48,5,150F,HamburgPort,4,0
1683,5/1/2021 16:00,DeltaRig,DeckCargo,1,5/11/2021 6:28,1,150H,HamburgPort,5,140000
1684,5/1/2021 16:00,DeltaRig,LiquidBulk,3300,5/23/2021 6:19,3300,150F,HamburgPort,5,140000
1685,5/1/2021 16:00,DeltaRig,Fuel,2600,5/23/2021 7:25,2600,150F,HamburgPort,5,150000
1686,5/1/2021 16:00,DeltaRig,Pipe,18,5/23/2021 8:43,18,150F,HamburgPort,5,160000
1687,5/2/2021 16:00,AlphaRig,LiquidBulk,1200,5/6/2021 4:59,1200,150C,RotterdamPort,7,0
1688,5/2/2021 16:00,AlphaRig,Casing,20,5/9/2021 17:35,20,150B,RotterdamPort,7,10000
1689,5/2/2021 16:00,AlphaRig,DryBulk,3100,5/6/2021 19:04,3100,150A,RotterdamPort,7,0
1690,5/2/2021 16:00,AlphaRig,Pipe,12,5/6/2021 20:18,12,150A,RotterdamPort,7,0
1691,5/2/2021 16:00,BetaRig,DeckCargo,1,5/7/2021 12:22,1,150D,RotterdamPort,8,0
1692,5/2/2021 16:00,BetaRig,Fuel,2800,5/10/2021 9:41,2800,150C,RotterdamPort,8,170000
1693,5/2/2021 16:00,BetaRig,Casing,9,5/10/2021 11:05,9,150C,RotterdamPort,8,190000
1694,5/2/2021 16:00,BetaRig,DryBulk,2200,5/10/2021 17:21,2200,150A,RotterdamPort,8,10000
1695,5/2/2021 16:00,BetaRig,Pipe,12,5/10/2021 18:14,12,150A,RotterdamPort,8,20000
1696,5/2/2021 16:00,CharlieRig,LiquidBulk,4300,5/23/2021 20:01,4300,150G,HamburgPort,4,40000
1697,5/2/2021 16:00,CharlieRig,Casing,12,5/23/2021 0:03,12,150I,HamburgPort,4,80000
1698,5/2/2021 16:00,CharlieRig,DryBulk,3200,5/23/2021 21:27,3200,150G,HamburgPort,4,50000
1699,5/2/2021 16:00,CharlieRig,Pipe,12,5/23/2021 22:44,12,150G,HamburgPort,4,60000
1700,5/2/2021 16:00,DeltaRig,DeckCargo,7,5/11/2021 6:38,7,150H,HamburgPort,5,140000
1701,5/2/2021 16:00,DeltaRig,LiquidBulk,1200,5/15/2021 19:57,1200,150I,HamburgPort,5,30000
1702,5/2/2021 16:00,DeltaRig,Fuel,6800,5/23/2021 13:13,6800,150F,HamburgPort,5,210000
1703,5/2/2021 16:00,DeltaRig,Casing,12,5/28/2021 5:12,12,150E,HamburgPort,5,130000
1704,5/2/2021 16:00,DeltaRig,DryBulk,1900,5/23/2021 16:37,1900,150F,HamburgPort,5,0
1705,5/3/2021 16:00,AlphaRig,Fuel,1800,5/5/2021 20:19,1800,150C,RotterdamPort,7,0
1706,5/3/2021 16:00,AlphaRig,Casing,20,5/5/2021 21:13,20,150C,RotterdamPort,7,0
1707,5/3/2021 16:00,BetaRig,DeckCargo,7,5/7/2021 12:32,7,150D,RotterdamPort,8,0
1708,5/3/2021 16:00,BetaRig,LiquidBulk,1000,5/10/2021 13:02,1000,150C,RotterdamPort,8,210000
1709,5/3/2021 16:00,BetaRig,DryBulk,2900,5/10/2021 21:14,2900,150A,RotterdamPort,8,50000
1710,5/3/2021 16:00,CharlieRig,DeckCargo,7,5/15/2021 18:10,7,150E,HamburgPort,4,20000
1711,5/3/2021 16:00,CharlieRig,LiquidBulk,1400,5/18/2021 19:22,1400,150G,HamburgPort,4,30000
1712,5/3/2021 16:00,CharlieRig,Pipe,12,5/24/2021 1:44,12,150G,HamburgPort,4,90000
1713,5/3/2021 16:00,DeltaRig,Casing,9,5/28/2021 7:48,9,150E,HamburgPort,5,150000
1714,5/3/2021 16:00,DeltaRig,DryBulk,1800,5/28/2021 21:41,1800,150H,HamburgPort,5,50000
1715,5/4/2021 16:00,AlphaRig,DeckCargo,14,5/9/2021 21:55,14,150B,RotterdamPort,7,50000
1716,5/4/2021 16:00,AlphaRig,DryBulk,2600,5/6/2021 23:18,2600,150A,RotterdamPort,7,0
1717,5/4/2021 16:00,AlphaRig,Pipe,5,5/7/2021 0:20,5,150A,RotterdamPort,7,0
1718,5/4/2021 16:00,BetaRig,DeckCargo,5,5/7/2021 7:12,5,150D,RotterdamPort,8,0
1719,5/4/2021 16:00,BetaRig,Casing,20,5/7/2021 8:02,20,150D,RotterdamPort,8,0
1720,5/4/2021 16:00,BetaRig,DryBulk,2100,5/7/2021 13:42,2100,150D,RotterdamPort,8,0
1721,5/4/2021 16:00,BetaRig,Pipe,5,5/7/2021 14:33,5,150D,RotterdamPort,8,0
1722,5/4/2021 16:00,CharlieRig,Fuel,2800,5/24/2021 4:44,2800,150G,HamburgPort,4,120000
1723,5/4/2021 16:00,CharlieRig,Casing,20,5/24/2021 6:08,20,150G,HamburgPort,4,140000
1724,5/4/2021 16:00,CharlieRig,DryBulk,2200,5/28/2021 1:55,2200,150I,HamburgPort,4,90000
1725,5/4/2021 16:00,CharlieRig,Pipe,5,5/28/2021 2:48,5,150I,HamburgPort,4,100000
1726,5/4/2021 16:00,DeltaRig,DeckCargo,7,5/14/2021 13:19,7,150J,HamburgPort,5,210000
1727,5/4/2021 16:00,DeltaRig,LiquidBulk,3000,5/28/2021 9:45,3000,150E,HamburgPort,5,170000
1728,5/4/2021 16:00,DeltaRig,Fuel,7200,5/28/2021 10:45,7200,150E,HamburgPort,5,180000
1729,5/4/2021 16:00,DeltaRig,Casing,12,5/28/2021 22:24,12,150H,HamburgPort,5,60000
1730,5/4/2021 16:00,DeltaRig,Pipe,18,5/29/2021 1:00,18,150H,HamburgPort,5,90000
1731,5/5/2021 16:00,AlphaRig,LiquidBulk,1200,5/7/2021 1:35,1200,150A,RotterdamPort,7,0
1732,5/5/2021 16:00,AlphaRig,Fuel,8800,5/7/2021 1:59,8800,150A,RotterdamPort,7,0
1733,5/5/2021 16:00,AlphaRig,DryBulk,1900,5/10/2021 0:15,1900,150B,RotterdamPort,7,0
1734,5/5/2021 16:00,BetaRig,DeckCargo,1,5/10/2021 13:22,1,150C,RotterdamPort,8,0
1735,5/5/2021 16:00,BetaRig,LiquidBulk,2300,5/10/2021 22:23,2300,150A,RotterdamPort,8,60000
1736,5/5/2021 16:00,BetaRig,Casing,20,5/10/2021 23:09,20,150A,RotterdamPort,8,70000
1737,5/5/2021 16:00,BetaRig,DryBulk,2400,5/11/2021 5:11,2400,150A,RotterdamPort,8,130000
1738,5/5/2021 16:00,CharlieRig,LiquidBulk,3700,5/28/2021 4:03,3700,150I,HamburgPort,4,120000
1739,5/5/2021 16:00,CharlieRig,Casing,20,5/28/2021 5:17,20,150I,HamburgPort,4,130000
1740,5/5/2021 16:00,CharlieRig,DryBulk,2300,5/8/2021 14:52,2300,150I,HamburgPort,4,0
1741,5/5/2021 16:00,DeltaRig,DeckCargo,7,5/14/2021 14:29,7,150J,HamburgPort,5,220000
1742,5/5/2021 16:00,DeltaRig,LiquidBulk,3000,5/28/2021 14:21,3000,150E,HamburgPort,5,220000
1743,5/5/2021 16:00,DeltaRig,Casing,20,5/29/2021 7:17,20,150H,HamburgPort,5,150000
1744,5/5/2021 16:00,DeltaRig,DryBulk,2300,5/28/2021 15:21,2300,150E,HamburgPort,5,230000
1745,5/6/2021 16:00,AlphaRig,Casing,9,5/10/2021 1:00,9,150B,RotterdamPort,7,0
1746,5/6/2021 16:00,AlphaRig,DryBulk,2500,5/10/2021 2:57,2500,150B,RotterdamPort,7,0
1747,5/6/2021 16:00,AlphaRig,Pipe,18,5/10/2021 3:57,18,150B,RotterdamPort,7,0
1748,5/6/2021 16:00,BetaRig,LiquidBulk,2800,5/12/2021 3:11,2800,150D,RotterdamPort,8,110000
1749,5/6/2021 16:00,BetaRig,Fuel,2500,5/12/2021 12:17,2500,150D,RotterdamPort,8,200000
1750,5/6/2021 16:00,BetaRig,Casing,20,5/12/2021 13:32,20,150D,RotterdamPort,8,210000
1751,5/6/2021 16:00,BetaRig,DryBulk,2900,5/14/2021 0:19,2900,150B,RotterdamPort,8,80000
1752,5/6/2021 16:00,BetaRig,Pipe,18,5/14/2021 1:29,18,150B,RotterdamPort,8,90000
1753,5/6/2021 16:00,CharlieRig,DeckCargo,7,5/9/2021 7:39,7,150E,HamburgPort,4,0
1754,5/6/2021 16:00,CharlieRig,Fuel,8700,5/9/2021 8:49,8700,150E,HamburgPort,4,0
1755,5/6/2021 16:00,CharlieRig,DryBulk,3300,5/9/2021 13:10,3300,150E,HamburgPort,4,0
1756,5/6/2021 16:00,DeltaRig,DeckCargo,5,5/11/2021 7:48,5,150H,HamburgPort,5,0
1757,5/6/2021 16:00,DeltaRig,LiquidBulk,1700,5/28/2021 16:16,1700,150E,HamburgPort,5,0
1758,5/6/2021 16:00,DeltaRig,DryBulk,2200,5/29/2021 11:37,2200,150H,HamburgPort,5,190000
1759,5/6/2021 16:00,DeltaRig,Pipe,12,5/29/2021 12:30,12,150H,HamburgPort,5,200000
1760,5/7/2021 16:00,AlphaRig,Casing,20,5/14/2021 3:42,20,150C,RotterdamPort,7,110000
1761,5/7/2021 16:00,BetaRig,DeckCargo,7,5/10/2021 5:36,7,150C,RotterdamPort,8,0
1762,5/7/2021 16:00,BetaRig,Fuel,1900,5/10/2021 6:46,1900,150C,RotterdamPort,8,0
1763,5/7/2021 16:00,BetaRig,DryBulk,1800,5/10/2021 7:43,1800,150C,RotterdamPort,8,0
1764,5/7/2021 16:00,BetaRig,Pipe,5,5/10/2021 8:26,5,150C,RotterdamPort,8,0
1765,5/7/2021 16:00,CharlieRig,DeckCargo,32,5/10/2021 12:50,32,150F,HamburgPort,4,0
1766,5/7/2021 16:00,CharlieRig,LiquidBulk,1800,5/10/2021 18:10,1800,150F,HamburgPort,4,0
1767,5/7/2021 16:00,CharlieRig,Fuel,2400,5/10/2021 18:46,2400,150F,HamburgPort,4,0
1768,5/7/2021 16:00,CharlieRig,Casing,12,5/10/2021 19:58,12,150F,HamburgPort,4,0
1769,5/7/2021 16:00,CharlieRig,DryBulk,2500,5/10/2021 22:34,2500,150F,HamburgPort,4,0
1770,5/7/2021 16:00,DeltaRig,DeckCargo,25,5/29/2021 15:30,25,150H,HamburgPort,5,230000
1771,5/7/2021 16:00,DeltaRig,Fuel,7900,5/31/2021 7:30,7900,150G,HamburgPort,5,150000
1772,5/7/2021 16:00,DeltaRig,Casing,9,5/31/2021 11:27,9,150G,HamburgPort,5,190000
1773,5/7/2021 16:00,DeltaRig,Pipe,12,5/31/2021 2:28,12,150J,HamburgPort,5,100000
1774,5/8/2021 16:00,AlphaRig,Casing,9,5/10/2021 8:27,9,150B,RotterdamPort,7,0
1775,5/8/2021 16:00,AlphaRig,DryBulk,2800,5/14/2021 17:22,2800,150C,RotterdamPort,7,10000
1776,5/8/2021 16:00,AlphaRig,Pipe,5,5/10/2021 10:24,5,150B,RotterdamPort,7,0
1777,5/8/2021 16:00,BetaRig,LiquidBulk,1500,5/11/2021 3:29,1500,150A,RotterdamPort,8,0
1778,5/8/2021 16:00,BetaRig,Fuel,2400,5/11/2021 3:59,2400,150A,RotterdamPort,8,0
1779,5/8/2021 16:00,CharlieRig,DeckCargo,5,5/15/2021 19:20,5,150E,HamburgPort,4,30000
1780,5/8/2021 16:00,CharlieRig,Fuel,2800,5/30/2021 2:20,2800,150F,HamburgPort,4,100000
1781,5/8/2021 16:00,CharlieRig,Casing,12,5/30/2021 3:44,12,150F,HamburgPort,4,110000
1782,5/8/2021 16:00,CharlieRig,DryBulk,2300,5/28/2021 15:30,2300,150I,HamburgPort,4,230000
1783,5/8/2021 16:00,CharlieRig,Pipe,12,5/30/2021 6:20,12,150F,HamburgPort,4,140000
1784,5/8/2021 16:00,DeltaRig,DeckCargo,7,5/20/2021 11:34,7,150H,HamburgPort,5,190000
1785,5/8/2021 16:00,DeltaRig,LiquidBulk,2400,5/31/2021 5:28,2400,150J,HamburgPort,5,130000
1786,5/8/2021 16:00,DeltaRig,DryBulk,3300,5/31/2021 6:16,3300,150J,HamburgPort,5,140000
1787,5/9/2021 16:00,AlphaRig,LiquidBulk,1400,5/15/2021 19:16,1400,150A,RotterdamPort,7,30000
1788,5/9/2021 16:00,AlphaRig,Casing,9,5/15/2021 19:44,9,150A,RotterdamPort,7,30000
1789,5/9/2021 16:00,BetaRig,DeckCargo,5,5/12/2021 4:07,5,150D,RotterdamPort,8,0
1790,5/9/2021 16:00,BetaRig,LiquidBulk,1300,5/12/2021 4:57,1300,150D,RotterdamPort,8,0
1791,5/9/2021 16:00,BetaRig,Fuel,2300,5/12/2021 5:23,2300,150D,RotterdamPort,8,0
1792,5/9/2021 16:00,BetaRig,Casing,9,5/12/2021 6:32,9,150D,RotterdamPort,8,0
1793,5/9/2021 16:00,BetaRig,DryBulk,2000,5/12/2021 8:29,2000,150D,RotterdamPort,8,0
1794,5/9/2021 16:00,BetaRig,Pipe,12,5/12/2021 9:17,12,150D,RotterdamPort,8,0
1795,5/9/2021 16:00,CharlieRig,DeckCargo,1,5/12/2021 8:39,1,150G,HamburgPort,4,0
1796,5/9/2021 16:00,CharlieRig,Casing,9,5/12/2021 8:49,9,150G,HamburgPort,4,0
1797,5/9/2021 16:00,CharlieRig,Pipe,40,6/2/2021 17:30,40,150I,HamburgPort,4,10000
1798,5/9/2021 16:00,DeltaRig,DeckCargo,7,5/14/2021 4:33,7,150J,HamburgPort,5,0
1799,5/9/2021 16:00,DeltaRig,LiquidBulk,2300,5/14/2021 5:43,2300,150J,HamburgPort,5,0
1800,5/9/2021 16:00,DeltaRig,Fuel,2200,5/14/2021 6:29,2200,150J,HamburgPort,5,0
1801,5/9/2021 16:00,DeltaRig,Casing,20,5/14/2021 7:35,20,150J,HamburgPort,5,0
1802,5/9/2021 16:00,DeltaRig,DryBulk,3500,5/14/2021 11:55,3500,150J,HamburgPort,5,0
1803,5/10/2021 16:00,AlphaRig,Fuel,1000,5/14/2021 18:29,1000,150C,RotterdamPort,7,0
1804,5/10/2021 16:00,AlphaRig,Casing,9,5/15/2021 21:41,9,150A,RotterdamPort,7,50000
1805,5/10/2021 16:00,AlphaRig,Pipe,5,5/15/2021 23:38,5,150A,RotterdamPort,7,70000
1806,5/10/2021 16:00,BetaRig,Fuel,6500,5/17/2021 6:16,6500,150D,RotterdamPort,8,140000
1807,5/10/2021 16:00,BetaRig,Casing,9,5/14/2021 14:04,9,150B,RotterdamPort,8,0
1808,5/10/2021 16:00,CharlieRig,DeckCargo,5,5/15/2021 20:10,5,150E,HamburgPort,4,40000
1809,5/10/2021 16:00,CharlieRig,Fuel,2200,6/3/2021 6:01,2200,150I,HamburgPort,4,140000
1810,5/10/2021 16:00,CharlieRig,Casing,9,6/3/2021 7:07,9,150I,HamburgPort,4,150000
1811,5/10/2021 16:00,CharlieRig,DryBulk,2800,6/3/2021 9:04,2800,150I,HamburgPort,4,170000
1812,5/10/2021 16:00,DeltaRig,Casing,12,5/31/2021 13:24,12,150G,HamburgPort,5,210000
1813,5/10/2021 16:00,DeltaRig,DryBulk,2800,5/31/2021 7:35,2800,150J,HamburgPort,5,150000
1814,5/11/2021 16:00,AlphaRig,DeckCargo,7,5/14/2021 18:59,7,150C,RotterdamPort,7,0
1815,5/11/2021 16:00,BetaRig,DeckCargo,5,5/14/2021 5:59,5,150B,RotterdamPort,8,0
1816,5/11/2021 16:00,BetaRig,Fuel,8700,5/14/2021 6:49,8700,150B,RotterdamPort,8,0
1817,5/11/2021 16:00,BetaRig,Casing,9,5/14/2021 11:10,9,150B,RotterdamPort,8,0
1818,5/11/2021 16:00,BetaRig,DryBulk,2400,5/14/2021 13:07,2400,150B,RotterdamPort,8,0
1819,5/11/2021 16:00,BetaRig,Pipe,18,5/17/2021 16:42,18,150D,RotterdamPort,8,0
1820,5/11/2021 16:00,CharlieRig,DeckCargo,1,5/15/2021 21:00,1,150E,HamburgPort,4,0
1821,5/11/2021 16:00,CharlieRig,LiquidBulk,1300,6/3/2021 10:12,1300,150I,HamburgPort,4,180000
1822,5/11/2021 16:00,CharlieRig,Fuel,8600,6/4/2021 2:45,8600,150E,HamburgPort,4,100000
1823,5/11/2021 16:00,CharlieRig,Pipe,18,6/4/2021 7:03,18,150E,HamburgPort,4,150000
1824,5/11/2021 16:00,DeltaRig,Fuel,2900,5/31/2021 8:42,2900,150J,HamburgPort,5,160000
1825,5/11/2021 16:00,DeltaRig,Casing,9,5/31/2021 16:00,9,150G,HamburgPort,5,0
1826,5/11/2021 16:00,DeltaRig,DryBulk,2600,5/31/2021 10:09,2600,150J,HamburgPort,5,180000
1827,5/12/2021 16:00,AlphaRig,LiquidBulk,1100,5/14/2021 8:02,1100,150C,RotterdamPort,7,0
1828,5/12/2021 16:00,AlphaRig,Fuel,2800,5/14/2021 8:24,2800,150C,RotterdamPort,7,0
1829,5/12/2021 16:00,AlphaRig,Casing,9,5/14/2021 9:48,9,150C,RotterdamPort,7,0
1830,5/12/2021 16:00,AlphaRig,DryBulk,2800,5/14/2021 11:45,2800,150C,RotterdamPort,7,0
1831,5/12/2021 16:00,AlphaRig,Pipe,18,5/14/2021 12:52,18,150C,RotterdamPort,7,0
1832,5/12/2021 16:00,BetaRig,DeckCargo,7,5/17/2021 21:12,7,150D,RotterdamPort,8,50000
1833,5/12/2021 16:00,BetaRig,Casing,9,5/18/2021 14:09,9,150C,RotterdamPort,8,220000
1834,5/12/2021 16:00,BetaRig,DryBulk,1800,5/18/2021 16:06,1800,150C,RotterdamPort,8,0
1835,5/12/2021 16:00,BetaRig,Pipe,50,5/18/2021 16:50,50,150C,RotterdamPort,8,0
1836,5/12/2021 16:00,CharlieRig,DeckCargo,5,5/15/2021 16:56,5,150E,HamburgPort,4,0
1837,5/12/2021 16:00,CharlieRig,LiquidBulk,1200,5/15/2021 17:46,1200,150E,HamburgPort,4,0
1838,5/12/2021 16:00,CharlieRig,Fuel,2200,6/4/2021 11:33,2200,150E,HamburgPort,4,190000
1839,5/12/2021 16:00,CharlieRig,Casing,9,6/4/2021 12:39,9,150E,HamburgPort,4,200000
1840,5/12/2021 16:00,CharlieRig,DryBulk,1800,6/4/2021 15:02,1800,150F,HamburgPort,4,230000
1841,5/12/2021 16:00,DeltaRig,DeckCargo,32,5/31/2021 17:57,32,150G,HamburgPort,5,10000
